"","time","COROP_LEV","COROP_AFN","AANTAL"
"8720",2020-08-01,"CR34","CR35",72407
"8721",2020-08-01,"CR34","CR36",66873
"8722",2020-08-01,"CR34","CR37",7152
"8723",2020-08-01,"CR34","CR38",6238
"8724",2020-08-01,"CR35","CR01",1560
"8725",2020-08-01,"CR35","CR06",4
"8726",2020-08-01,"CR35","CR10",8250
"8727",2020-08-01,"CR35","CR11",1620
"8728",2020-08-01,"CR35","CR12",8660
"8729",2020-08-01,"CR35","CR13",38626
"8730",2020-08-01,"CR35","CR14",86857
"8731",2020-08-01,"CR35","CR15",8007
"8732",2020-08-01,"CR35","CR16",6094
"8733",2020-08-01,"CR35","CR17",69188
"8734",2020-08-01,"CR35","CR31",2400
"8735",2020-08-01,"CR35","CR32",3284
"8736",2020-08-01,"CR35","CR33",16414
"8737",2020-08-01,"CR35","CR34",11232
"8738",2020-08-01,"CR35","CR35",558533
"8739",2020-08-01,"CR35","CR36",242955
"8740",2020-08-01,"CR35","CR37",46783
"8741",2020-08-01,"CR35","CR38",16046
"8742",2020-08-01,"CR36","CR07",2
"8743",2020-08-01,"CR36","CR08",4
"8744",2020-08-01,"CR36","CR10",50
"8745",2020-08-01,"CR36","CR12",5680
"8746",2020-08-01,"CR36","CR13",26361
"8747",2020-08-01,"CR36","CR14",98338
"8748",2020-08-01,"CR36","CR15",2514
"8749",2020-08-01,"CR36","CR16",2992
"8750",2020-08-01,"CR36","CR17",49158
"8751",2020-08-01,"CR36","CR25",4
"8752",2020-08-01,"CR36","CR29",4672
"8753",2020-08-01,"CR36","CR31",1092
"8754",2020-08-01,"CR36","CR32",6870
"8755",2020-08-01,"CR36","CR33",21688
"8756",2020-08-01,"CR36","CR34",11152
"8757",2020-08-01,"CR36","CR35",205416
"8758",2020-08-01,"CR36","CR36",407232
"8759",2020-08-01,"CR36","CR37",45059
"8760",2020-08-01,"CR36","CR38",45139
"8761",2020-08-01,"CR36","CR39",192
"8762",2020-08-01,"CR37","CR13",18720
"8763",2020-08-01,"CR37","CR14",56413
"8764",2020-08-01,"CR37","CR15",3048
"8765",2020-08-01,"CR37","CR17",44123
"8766",2020-08-01,"CR37","CR33",504
"8767",2020-08-01,"CR37","CR34",3128
"8768",2020-08-01,"CR37","CR35",138902
"8769",2020-08-01,"CR37","CR36",147954
"8770",2020-08-01,"CR37","CR37",163403
"8771",2020-08-01,"CR37","CR38",39466
"8772",2020-08-01,"CR37","CR39",1056
"8773",2020-08-01,"CR37","CR40",8710
"8774",2020-08-01,"CR38","CR11",30
"8775",2020-08-01,"CR38","CR13",1120
"8776",2020-08-01,"CR38","CR14",36306
"8777",2020-08-01,"CR38","CR15",2214
"8778",2020-08-01,"CR38","CR16",24
"8779",2020-08-01,"CR38","CR17",15386
"8780",2020-08-01,"CR38","CR35",34545
"8781",2020-08-01,"CR38","CR36",64201
"8782",2020-08-01,"CR38","CR37",21954
"8783",2020-08-01,"CR38","CR38",98970
"8784",2020-08-01,"CR38","CR39",1480
"8785",2020-08-01,"CR38","CR40",300
"8786",2020-08-01,"CR39","CR13",512
"8787",2020-08-01,"CR39","CR14",1010
"8788",2020-08-01,"CR39","CR17",440
"8789",2020-08-01,"CR39","CR35",788
"8790",2020-08-01,"CR39","CR36",4906
"8791",2020-08-01,"CR39","CR38",1804
"8792",2020-08-01,"CR39","CR39",1816
"8793",2020-08-01,"CR40","CR02",2
"8794",2020-08-01,"CR40","CR08",6
"8795",2020-08-01,"CR40","CR09",700
"8796",2020-08-01,"CR40","CR10",78
"8797",2020-08-01,"CR40","CR12",1338
"8798",2020-08-01,"CR40","CR13",5682
"8799",2020-08-01,"CR40","CR14",2366
"8800",2020-08-01,"CR40","CR15",250
"8801",2020-08-01,"CR40","CR16",38
"8802",2020-08-01,"CR40","CR17",13584
"8803",2020-08-01,"CR40","CR28",278
"8804",2020-08-01,"CR40","CR30",178
"8805",2020-08-01,"CR40","CR33",200
"8806",2020-08-01,"CR40","CR35",5034
"8807",2020-08-01,"CR40","CR36",1020
"8808",2020-08-01,"CR40","CR37",132
"8809",2020-08-01,"CR40","CR38",5246
"8810",2020-08-01,"CR40","CR40",2267
"8811",2020-09-01,"CR01","CR01",4614
"8812",2020-09-01,"CR01","CR03",286
"8813",2020-09-01,"CR01","CR05",573
"8814",2020-09-01,"CR01","CR06",472
"8815",2020-09-01,"CR01","CR07",4
"8816",2020-09-01,"CR01","CR08",4974
"8817",2020-09-01,"CR01","CR09",1336
"8818",2020-09-01,"CR01","CR10",1396
"8819",2020-09-01,"CR01","CR11",492
"8820",2020-09-01,"CR01","CR12",1058
"8821",2020-09-01,"CR01","CR13",3478
"8822",2020-09-01,"CR01","CR14",12383
"8823",2020-09-01,"CR01","CR15",48
"8824",2020-09-01,"CR01","CR17",212
"8825",2020-09-01,"CR01","CR30",28
"8826",2020-09-01,"CR01","CR35",18388
"8827",2020-09-01,"CR01","CR36",1250
"8828",2020-09-01,"CR02","CR02",2
"8829",2020-09-01,"CR02","CR03",116
"8830",2020-09-01,"CR02","CR10",72
"8831",2020-09-01,"CR02","CR14",2848
"8832",2020-09-01,"CR03","CR01",418
"8833",2020-09-01,"CR03","CR03",3429
"8834",2020-09-01,"CR03","CR04",472
"8835",2020-09-01,"CR03","CR05",10
"8836",2020-09-01,"CR03","CR06",2484
"8837",2020-09-01,"CR03","CR07",10
"8838",2020-09-01,"CR03","CR09",56
"8839",2020-09-01,"CR03","CR10",84
"8840",2020-09-01,"CR03","CR12",450
"8841",2020-09-01,"CR03","CR13",446
"8842",2020-09-01,"CR03","CR14",2957
"8843",2020-09-01,"CR03","CR17",284
"8844",2020-09-01,"CR03","CR35",628
"8845",2020-09-01,"CR03","CR36",4662
"8846",2020-09-01,"CR04","CR03",12
"8847",2020-09-01,"CR04","CR04",4868
"8848",2020-09-01,"CR04","CR06",64
"8849",2020-09-01,"CR04","CR09",20
"8850",2020-09-01,"CR04","CR10",36
"8851",2020-09-01,"CR04","CR12",100
"8852",2020-09-01,"CR04","CR13",670
"8853",2020-09-01,"CR04","CR17",564
"8854",2020-09-01,"CR04","CR35",3888
"8855",2020-09-01,"CR04","CR36",476
"8856",2020-09-01,"CR05","CR04",222
"8857",2020-09-01,"CR05","CR05",1066
"8858",2020-09-01,"CR05","CR06",10
"8859",2020-09-01,"CR05","CR10",4
"8860",2020-09-01,"CR05","CR13",4774
"8861",2020-09-01,"CR05","CR14",834
"8862",2020-09-01,"CR05","CR17",3948
"8863",2020-09-01,"CR05","CR28",628
"8864",2020-09-01,"CR05","CR35",416
"8865",2020-09-01,"CR05","CR36",3218
"8866",2020-09-01,"CR06","CR01",2080
"8867",2020-09-01,"CR06","CR03",3944
"8868",2020-09-01,"CR06","CR04",364
"8869",2020-09-01,"CR06","CR05",1168
"8870",2020-09-01,"CR06","CR06",988
"8871",2020-09-01,"CR06","CR07",5706
"8872",2020-09-01,"CR06","CR09",4
"8873",2020-09-01,"CR06","CR10",2948
"8874",2020-09-01,"CR06","CR11",480
"8875",2020-09-01,"CR06","CR12",922
"8876",2020-09-01,"CR06","CR13",4180
"8877",2020-09-01,"CR06","CR14",856
"8878",2020-09-01,"CR06","CR17",3625
"8879",2020-09-01,"CR06","CR33",1476
"8880",2020-09-01,"CR06","CR35",818
"8881",2020-09-01,"CR06","CR36",7524
"8882",2020-09-01,"CR07","CR01",2022
"8883",2020-09-01,"CR07","CR03",34
"8884",2020-09-01,"CR07","CR05",960
"8885",2020-09-01,"CR07","CR06",2196
"8886",2020-09-01,"CR07","CR07",3052
"8887",2020-09-01,"CR07","CR08",290
"8888",2020-09-01,"CR07","CR09",1558
"8889",2020-09-01,"CR07","CR10",1958
"8890",2020-09-01,"CR07","CR12",43
"8891",2020-09-01,"CR07","CR13",1152
"8892",2020-09-01,"CR07","CR14",3496
"8893",2020-09-01,"CR07","CR15",1312
"8894",2020-09-01,"CR07","CR16",2882
"8895",2020-09-01,"CR07","CR17",4378
"8896",2020-09-01,"CR07","CR18",4
"8897",2020-09-01,"CR07","CR35",2142
"8898",2020-09-01,"CR07","CR36",2620
"8899",2020-09-01,"CR07","CR37",24
"8900",2020-09-01,"CR07","CR40",576
"8901",2020-09-01,"CR08","CR01",13243
"8902",2020-09-01,"CR08","CR07",2304
"8903",2020-09-01,"CR08","CR08",3624
"8904",2020-09-01,"CR08","CR09",704
"8905",2020-09-01,"CR08","CR10",1173
"8906",2020-09-01,"CR08","CR12",5326
"8907",2020-09-01,"CR08","CR13",12468
"8908",2020-09-01,"CR08","CR14",9357
"8909",2020-09-01,"CR08","CR15",862
"8910",2020-09-01,"CR08","CR16",1890
"8911",2020-09-01,"CR08","CR17",1243
"8912",2020-09-01,"CR08","CR35",11005
"8913",2020-09-01,"CR09","CR06",4
"8914",2020-09-01,"CR09","CR07",742
"8915",2020-09-01,"CR09","CR08",768
"8916",2020-09-01,"CR09","CR09",452
"8917",2020-09-01,"CR09","CR10",2292
"8918",2020-09-01,"CR09","CR12",1678
"8919",2020-09-01,"CR09","CR13",7872
"8920",2020-09-01,"CR09","CR14",4541
"8921",2020-09-01,"CR09","CR17",1915
"8922",2020-09-01,"CR09","CR35",4624
"8923",2020-09-01,"CR09","CR36",456
"8924",2020-09-01,"CR10","CR01",14629
"8925",2020-09-01,"CR10","CR02",60
"8926",2020-09-01,"CR10","CR03",6
"8927",2020-09-01,"CR10","CR04",30
"8928",2020-09-01,"CR10","CR06",16
"8929",2020-09-01,"CR10","CR07",1842
"8930",2020-09-01,"CR10","CR08",6746
"8931",2020-09-01,"CR10","CR09",5272
"8932",2020-09-01,"CR10","CR10",38351
"8933",2020-09-01,"CR10","CR11",5640
"8934",2020-09-01,"CR10","CR12",15020
"8935",2020-09-01,"CR10","CR13",27754
"8936",2020-09-01,"CR10","CR14",22454
"8937",2020-09-01,"CR10","CR15",2806
"8938",2020-09-01,"CR10","CR16",88
"8939",2020-09-01,"CR10","CR17",9530
"8940",2020-09-01,"CR10","CR23",20
"8941",2020-09-01,"CR10","CR34",2016
"8942",2020-09-01,"CR10","CR35",36382
"8943",2020-09-01,"CR10","CR36",6306
"8944",2020-09-01,"CR10","CR38",2200
"8945",2020-09-01,"CR10","CR40",152
"8946",2020-09-01,"CR11","CR06",1240
"8947",2020-09-01,"CR11","CR09",192
"8948",2020-09-01,"CR11","CR10",12692
"8949",2020-09-01,"CR11","CR11",34909
"8950",2020-09-01,"CR11","CR12",9358
"8951",2020-09-01,"CR11","CR13",27404
"8952",2020-09-01,"CR11","CR14",25750
"8953",2020-09-01,"CR11","CR15",1258
"8954",2020-09-01,"CR11","CR17",7966
"8955",2020-09-01,"CR11","CR35",10511
"8956",2020-09-01,"CR11","CR36",6799
"8957",2020-09-01,"CR11","CR40",3040
"8958",2020-09-01,"CR12","CR01",1561
"8959",2020-09-01,"CR12","CR06",50
"8960",2020-09-01,"CR12","CR07",1108
"8961",2020-09-01,"CR12","CR08",12515
"8962",2020-09-01,"CR12","CR09",882
"8963",2020-09-01,"CR12","CR10",23724
"8964",2020-09-01,"CR12","CR11",13900
"8965",2020-09-01,"CR12","CR12",92399
"8966",2020-09-01,"CR12","CR13",50538
"8967",2020-09-01,"CR12","CR14",60582
"8968",2020-09-01,"CR12","CR15",3208
"8969",2020-09-01,"CR12","CR16",860
"8970",2020-09-01,"CR12","CR17",45395
"8971",2020-09-01,"CR12","CR18",840
"8972",2020-09-01,"CR12","CR25",520
"8973",2020-09-01,"CR12","CR34",2880
"8974",2020-09-01,"CR12","CR35",36267
"8975",2020-09-01,"CR12","CR36",7227
"8976",2020-09-01,"CR12","CR37",24
"8977",2020-09-01,"CR12","CR38",1872
"8978",2020-09-01,"CR13","CR01",4388
"8979",2020-09-01,"CR13","CR03",4
"8980",2020-09-01,"CR13","CR05",2160
"8981",2020-09-01,"CR13","CR08",2292
"8982",2020-09-01,"CR13","CR09",1388
"8983",2020-09-01,"CR13","CR10",2146
"8984",2020-09-01,"CR13","CR11",3314
"8985",2020-09-01,"CR13","CR12",4764
"8986",2020-09-01,"CR13","CR13",85009
"8987",2020-09-01,"CR13","CR14",29278
"8988",2020-09-01,"CR13","CR15",3172
"8989",2020-09-01,"CR13","CR16",7110
"8990",2020-09-01,"CR13","CR17",62286
"8991",2020-09-01,"CR13","CR18",4
"8992",2020-09-01,"CR13","CR23",1390
"8993",2020-09-01,"CR13","CR28",1666
"8994",2020-09-01,"CR13","CR30",52
"8995",2020-09-01,"CR13","CR33",3156
"8996",2020-09-01,"CR13","CR35",17387
"8997",2020-09-01,"CR13","CR36",5398
"8998",2020-09-01,"CR13","CR38",5342
"8999",2020-09-01,"CR13","CR39",4
"9000",2020-09-01,"CR13","CR40",236
"9001",2020-09-01,"CR14","CR01",3032
"9002",2020-09-01,"CR14","CR08",1072
"9003",2020-09-01,"CR14","CR09",10
"9004",2020-09-01,"CR14","CR10",5004
"9005",2020-09-01,"CR14","CR11",11467
"9006",2020-09-01,"CR14","CR12",39117
"9007",2020-09-01,"CR14","CR13",51546
"9008",2020-09-01,"CR14","CR14",177439
"9009",2020-09-01,"CR14","CR15",13618
"9010",2020-09-01,"CR14","CR16",2
"9011",2020-09-01,"CR14","CR17",19347
"9012",2020-09-01,"CR14","CR28",408
"9013",2020-09-01,"CR14","CR29",4
"9014",2020-09-01,"CR14","CR32",720
"9015",2020-09-01,"CR14","CR34",128
"9016",2020-09-01,"CR14","CR35",71265
"9017",2020-09-01,"CR14","CR36",9947
"9018",2020-09-01,"CR14","CR37",2742
"9019",2020-09-01,"CR14","CR38",448
"9020",2020-09-01,"CR14","CR40",5010
"9021",2020-09-01,"CR15","CR10",6291
"9022",2020-09-01,"CR15","CR11",420
"9023",2020-09-01,"CR15","CR12",4316
"9024",2020-09-01,"CR15","CR13",9406
"9025",2020-09-01,"CR15","CR14",19656
"9026",2020-09-01,"CR15","CR15",13164
"9027",2020-09-01,"CR15","CR16",4824
"9028",2020-09-01,"CR15","CR17",5558
"9029",2020-09-01,"CR15","CR34",3264
"9030",2020-09-01,"CR15","CR35",18466
"9031",2020-09-01,"CR15","CR36",9268
"9032",2020-09-01,"CR15","CR37",600
"9033",2020-09-01,"CR15","CR38",2570
"9034",2020-09-01,"CR15","CR40",800
"9035",2020-09-01,"CR16","CR10",108
"9036",2020-09-01,"CR16","CR11",608
"9037",2020-09-01,"CR16","CR13",6584
"9038",2020-09-01,"CR16","CR14",10844
"9039",2020-09-01,"CR16","CR15",4652
"9040",2020-09-01,"CR16","CR16",1742
"9041",2020-09-01,"CR16","CR17",14756
"9042",2020-09-01,"CR16","CR28",1594
"9043",2020-09-01,"CR16","CR30",1070
"9044",2020-09-01,"CR16","CR33",3472
"9045",2020-09-01,"CR16","CR34",6
"9046",2020-09-01,"CR16","CR35",20366
"9047",2020-09-01,"CR16","CR36",2764
"9048",2020-09-01,"CR16","CR38",192
"9049",2020-09-01,"CR16","CR39",2
"9050",2020-09-01,"CR16","CR40",198
"9051",2020-09-01,"CR17","CR01",5210
"9052",2020-09-01,"CR17","CR07",40
"9053",2020-09-01,"CR17","CR10",1914
"9054",2020-09-01,"CR17","CR11",1622
"9055",2020-09-01,"CR17","CR12",1784
"9056",2020-09-01,"CR17","CR13",14894
"9057",2020-09-01,"CR17","CR14",11044
"9058",2020-09-01,"CR17","CR15",1196
"9059",2020-09-01,"CR17","CR16",1478
"9060",2020-09-01,"CR17","CR17",42487
"9061",2020-09-01,"CR17","CR28",1062
"9062",2020-09-01,"CR17","CR30",1432
"9063",2020-09-01,"CR17","CR33",50
"9064",2020-09-01,"CR17","CR34",264
"9065",2020-09-01,"CR17","CR35",7386
"9066",2020-09-01,"CR17","CR36",2498
"9067",2020-09-01,"CR17","CR40",1728
"9068",2020-09-01,"CR18","CR13",4946
"9069",2020-09-01,"CR18","CR14",832
"9070",2020-09-01,"CR18","CR17",996
"9071",2020-09-01,"CR18","CR18",1024
"9072",2020-09-01,"CR18","CR19",2
"9073",2020-09-01,"CR18","CR27",6
"9074",2020-09-01,"CR19","CR13",1532
"9075",2020-09-01,"CR19","CR17",52
"9076",2020-09-01,"CR20","CR19",6
"9077",2020-09-01,"CR20","CR22",4
"9078",2020-09-01,"CR23","CR13",470
"9079",2020-09-01,"CR23","CR17",1716
"9080",2020-09-01,"CR23","CR18",80
"9081",2020-09-01,"CR23","CR19",2
"9082",2020-09-01,"CR24","CR17",18
"9083",2020-09-01,"CR24","CR23",2
"9084",2020-09-01,"CR25","CR13",2436
"9085",2020-09-01,"CR25","CR14",20
"9086",2020-09-01,"CR25","CR17",2057
"9087",2020-09-01,"CR25","CR25",70
"9088",2020-09-01,"CR25","CR27",2
"9089",2020-09-01,"CR25","CR28",4
"9090",2020-09-01,"CR25","CR35",1422
"9091",2020-09-01,"CR26","CR14",2
"9092",2020-09-01,"CR27","CR33",2
"9093",2020-09-01,"CR28","CR12",872
"9094",2020-09-01,"CR28","CR13",1882
"9095",2020-09-01,"CR28","CR14",690
"9096",2020-09-01,"CR28","CR15",1350
"9097",2020-09-01,"CR28","CR16",100
"9098",2020-09-01,"CR28","CR17",5650
"9099",2020-09-01,"CR28","CR25",2476
"9100",2020-09-01,"CR28","CR28",780
"9101",2020-09-01,"CR28","CR30",818
"9102",2020-09-01,"CR28","CR33",4080
"9103",2020-09-01,"CR28","CR35",1076
"9104",2020-09-01,"CR29","CR15",2
"9105",2020-09-01,"CR29","CR17",30
"9106",2020-09-01,"CR29","CR28",460
"9107",2020-09-01,"CR29","CR32",4
"9108",2020-09-01,"CR29","CR33",16
"9109",2020-09-01,"CR29","CR35",1972
"9110",2020-09-01,"CR29","CR36",8368
"9111",2020-09-01,"CR30","CR11",7968
"9112",2020-09-01,"CR30","CR14",1147
"9113",2020-09-01,"CR30","CR15",51
"9114",2020-09-01,"CR30","CR17",3358
"9115",2020-09-01,"CR30","CR28",426
"9116",2020-09-01,"CR30","CR30",200
"9117",2020-09-01,"CR30","CR32",781
"9118",2020-09-01,"CR30","CR34",2
"9119",2020-09-01,"CR30","CR35",750
"9120",2020-09-01,"CR30","CR36",1484
"9121",2020-09-01,"CR30","CR38",190
"9122",2020-09-01,"CR31","CR17",1279
"9123",2020-09-01,"CR31","CR31",4046
"9124",2020-09-01,"CR31","CR35",208
"9125",2020-09-01,"CR31","CR36",4270
"9126",2020-09-01,"CR32","CR12",3388
"9127",2020-09-01,"CR32","CR13",1214
"9128",2020-09-01,"CR32","CR14",3727
"9129",2020-09-01,"CR32","CR15",4
"9130",2020-09-01,"CR32","CR17",832
"9131",2020-09-01,"CR32","CR32",708
"9132",2020-09-01,"CR32","CR33",6080
"9133",2020-09-01,"CR32","CR34",384
"9134",2020-09-01,"CR32","CR35",8750
"9135",2020-09-01,"CR32","CR36",11107
"9136",2020-09-01,"CR33","CR13",7348
"9137",2020-09-01,"CR33","CR14",7254
"9138",2020-09-01,"CR33","CR15",660
"9139",2020-09-01,"CR33","CR16",6
"9140",2020-09-01,"CR33","CR17",28825
"9141",2020-09-01,"CR33","CR29",30
"9142",2020-09-01,"CR33","CR30",70
"9143",2020-09-01,"CR33","CR32",2794
"9144",2020-09-01,"CR33","CR33",33899
"9145",2020-09-01,"CR33","CR34",8584
"9146",2020-09-01,"CR33","CR35",56932
"9147",2020-09-01,"CR33","CR36",17405
"9148",2020-09-01,"CR33","CR37",2638
"9149",2020-09-01,"CR33","CR38",5414
"9150",2020-09-01,"CR34","CR09",2726
"9151",2020-09-01,"CR34","CR11",158
"9152",2020-09-01,"CR34","CR12",320
"9153",2020-09-01,"CR34","CR13",10222
"9154",2020-09-01,"CR34","CR14",13570
"9155",2020-09-01,"CR34","CR15",632
"9156",2020-09-01,"CR34","CR17",15197
"9157",2020-09-01,"CR34","CR30",74
"9158",2020-09-01,"CR34","CR32",1223
"9159",2020-09-01,"CR34","CR33",6074
"9160",2020-09-01,"CR34","CR34",57282
"9161",2020-09-01,"CR34","CR35",57885
"9162",2020-09-01,"CR34","CR36",83761
"9163",2020-09-01,"CR34","CR37",5664
"9164",2020-09-01,"CR34","CR38",4406
"9165",2020-09-01,"CR35","CR01",10272
"9166",2020-09-01,"CR35","CR08",514
"9167",2020-09-01,"CR35","CR09",480
"9168",2020-09-01,"CR35","CR10",7708
"9169",2020-09-01,"CR35","CR11",5416
"9170",2020-09-01,"CR35","CR12",5548
"9171",2020-09-01,"CR35","CR13",46543
"9172",2020-09-01,"CR35","CR14",101482
"9173",2020-09-01,"CR35","CR15",4247
"9174",2020-09-01,"CR35","CR16",2464
"9175",2020-09-01,"CR35","CR17",74400
"9176",2020-09-01,"CR35","CR29",2506
"9177",2020-09-01,"CR35","CR30",58
"9178",2020-09-01,"CR35","CR31",1540
"9179",2020-09-01,"CR35","CR32",9588
"9180",2020-09-01,"CR35","CR33",7002
"9181",2020-09-01,"CR35","CR34",8432
"9182",2020-09-01,"CR35","CR35",559771
"9183",2020-09-01,"CR35","CR36",260963
"9184",2020-09-01,"CR35","CR37",52281
"9185",2020-09-01,"CR35","CR38",21665
"9186",2020-09-01,"CR35","CR39",2
"9187",2020-09-01,"CR36","CR10",474
"9188",2020-09-01,"CR36","CR12",1870
"9189",2020-09-01,"CR36","CR13",26559
"9190",2020-09-01,"CR36","CR14",112543
"9191",2020-09-01,"CR36","CR15",4624
"9192",2020-09-01,"CR36","CR16",2670
"9193",2020-09-01,"CR36","CR17",57912
"9194",2020-09-01,"CR36","CR23",34
"9195",2020-09-01,"CR36","CR25",2048
"9196",2020-09-01,"CR36","CR29",7896
"9197",2020-09-01,"CR36","CR31",2176
"9198",2020-09-01,"CR36","CR32",13355
"9199",2020-09-01,"CR36","CR33",16602
"9200",2020-09-01,"CR36","CR34",10442
"9201",2020-09-01,"CR36","CR35",212921
"9202",2020-09-01,"CR36","CR36",422067
"9203",2020-09-01,"CR36","CR37",32899
"9204",2020-09-01,"CR36","CR38",43370
"9205",2020-09-01,"CR37","CR12",28
"9206",2020-09-01,"CR37","CR13",21918
"9207",2020-09-01,"CR37","CR14",55198
"9208",2020-09-01,"CR37","CR15",2792
"9209",2020-09-01,"CR37","CR17",47951
"9210",2020-09-01,"CR37","CR30",60
"9211",2020-09-01,"CR37","CR34",5688
"9212",2020-09-01,"CR37","CR35",146728
"9213",2020-09-01,"CR37","CR36",160082
"9214",2020-09-01,"CR37","CR37",180288
"9215",2020-09-01,"CR37","CR38",34623
"9216",2020-09-01,"CR37","CR40",6666
"9217",2020-09-01,"CR38","CR11",480
"9218",2020-09-01,"CR38","CR13",2270
"9219",2020-09-01,"CR38","CR14",40630
"9220",2020-09-01,"CR38","CR15",1200
"9221",2020-09-01,"CR38","CR16",38
"9222",2020-09-01,"CR38","CR17",16974
"9223",2020-09-01,"CR38","CR34",3200
"9224",2020-09-01,"CR38","CR35",33175
"9225",2020-09-01,"CR38","CR36",71482
"9226",2020-09-01,"CR38","CR37",17164
"9227",2020-09-01,"CR38","CR38",110133
"9228",2020-09-01,"CR38","CR39",1578
"9229",2020-09-01,"CR38","CR40",300
"9230",2020-09-01,"CR39","CR14",1150
"9231",2020-09-01,"CR39","CR17",148
"9232",2020-09-01,"CR39","CR35",3640
"9233",2020-09-01,"CR39","CR36",5374
"9234",2020-09-01,"CR39","CR38",4438
"9235",2020-09-01,"CR39","CR39",1540
"9236",2020-09-01,"CR40","CR03",6
"9237",2020-09-01,"CR40","CR06",388
"9238",2020-09-01,"CR40","CR10",56
"9239",2020-09-01,"CR40","CR11",80
"9240",2020-09-01,"CR40","CR12",2
"9241",2020-09-01,"CR40","CR13",9368
"9242",2020-09-01,"CR40","CR14",2328
"9243",2020-09-01,"CR40","CR15",120
"9244",2020-09-01,"CR40","CR17",10318
"9245",2020-09-01,"CR40","CR34",168
"9246",2020-09-01,"CR40","CR35",7600
"9247",2020-09-01,"CR40","CR36",126
"9248",2020-09-01,"CR40","CR37",470
"9249",2020-09-01,"CR40","CR38",720
"9250",2020-09-01,"CR40","CR39",4
"9251",2020-09-01,"CR40","CR40",1416
"9252",2020-10-01,"CR01","CR01",9880
"9253",2020-10-01,"CR01","CR03",100
"9254",2020-10-01,"CR01","CR05",452
"9255",2020-10-01,"CR01","CR06",1152
"9256",2020-10-01,"CR01","CR07",18
"9257",2020-10-01,"CR01","CR08",4079
"9258",2020-10-01,"CR01","CR09",624
"9259",2020-10-01,"CR01","CR10",1472
"9260",2020-10-01,"CR01","CR11",956
"9261",2020-10-01,"CR01","CR12",760
"9262",2020-10-01,"CR01","CR13",4392
"9263",2020-10-01,"CR01","CR14",9841
"9264",2020-10-01,"CR01","CR15",1000
"9265",2020-10-01,"CR01","CR17",1590
"9266",2020-10-01,"CR01","CR35",10361
"9267",2020-10-01,"CR01","CR36",2740
"9268",2020-10-01,"CR02","CR02",2
"9269",2020-10-01,"CR02","CR03",174
"9270",2020-10-01,"CR02","CR10",54
"9271",2020-10-01,"CR02","CR14",2408
"9272",2020-10-01,"CR03","CR03",2157
"9273",2020-10-01,"CR03","CR04",472
"9274",2020-10-01,"CR03","CR05",4
"9275",2020-10-01,"CR03","CR06",3966
"9276",2020-10-01,"CR03","CR08",6
"9277",2020-10-01,"CR03","CR09",4
"9278",2020-10-01,"CR03","CR10",68
"9279",2020-10-01,"CR03","CR12",400
"9280",2020-10-01,"CR03","CR13",1184
"9281",2020-10-01,"CR03","CR14",2918
"9282",2020-10-01,"CR03","CR17",384
"9283",2020-10-01,"CR03","CR35",208
"9284",2020-10-01,"CR03","CR36",4276
"9285",2020-10-01,"CR04","CR04",3936
"9286",2020-10-01,"CR04","CR06",86
"9287",2020-10-01,"CR04","CR10",44
"9288",2020-10-01,"CR04","CR12",54
"9289",2020-10-01,"CR04","CR17",722
"9290",2020-10-01,"CR04","CR18",2
"9291",2020-10-01,"CR04","CR35",5047
"9292",2020-10-01,"CR04","CR36",616
"9293",2020-10-01,"CR05","CR05",1486
"9294",2020-10-01,"CR05","CR06",4
"9295",2020-10-01,"CR05","CR07",4
"9296",2020-10-01,"CR05","CR09",50
"9297",2020-10-01,"CR05","CR10",10
"9298",2020-10-01,"CR05","CR13",3448
"9299",2020-10-01,"CR05","CR14",1184
"9300",2020-10-01,"CR05","CR17",4000
"9301",2020-10-01,"CR05","CR36",4140
"9302",2020-10-01,"CR06","CR01",3120
"9303",2020-10-01,"CR06","CR03",906
"9304",2020-10-01,"CR06","CR04",724
"9305",2020-10-01,"CR06","CR05",2590
"9306",2020-10-01,"CR06","CR06",1216
"9307",2020-10-01,"CR06","CR07",4992
"9308",2020-10-01,"CR06","CR10",2412
"9309",2020-10-01,"CR06","CR11",1216
"9310",2020-10-01,"CR06","CR12",1278
"9311",2020-10-01,"CR06","CR13",4464
"9312",2020-10-01,"CR06","CR14",252
"9313",2020-10-01,"CR06","CR17",2748
"9314",2020-10-01,"CR06","CR33",1290
"9315",2020-10-01,"CR06","CR34",14
"9316",2020-10-01,"CR06","CR36",7050
"9317",2020-10-01,"CR07","CR01",236
"9318",2020-10-01,"CR07","CR02",4
"9319",2020-10-01,"CR07","CR03",32
"9320",2020-10-01,"CR07","CR05",1440
"9321",2020-10-01,"CR07","CR06",1012
"9322",2020-10-01,"CR07","CR07",1942
"9323",2020-10-01,"CR07","CR08",496
"9324",2020-10-01,"CR07","CR09",1336
"9325",2020-10-01,"CR07","CR10",1324
"9326",2020-10-01,"CR07","CR11",8
"9327",2020-10-01,"CR07","CR12",42
"9328",2020-10-01,"CR07","CR13",1591
"9329",2020-10-01,"CR07","CR14",3860
"9330",2020-10-01,"CR07","CR15",1720
"9331",2020-10-01,"CR07","CR16",2398
"9332",2020-10-01,"CR07","CR17",4790
"9333",2020-10-01,"CR07","CR34",4
"9334",2020-10-01,"CR07","CR35",2672
"9335",2020-10-01,"CR07","CR36",2384
"9336",2020-10-01,"CR07","CR40",576
